YEAR,CENSUS BLOCK,Primary Type,ID
2002,0000X S CLARK,DECEPTIVE PRACTICE,2
2002,0000X S CLARK,OTHER OFFENSE,1
2002,0000X S CLARK,THEFT,15
2002,0000X S CLINTON,MOTOR VEHICLE THEFT,1
2002,0000X S COLUMBUS,BATTERY,1
2002,0000X S COLUMBUS,MOTOR VEHICLE THEFT,1
2002,0000X S COLUMBUS,THEFT,4
2002,0000X S DEARBORN,ASSAULT,1
2002,0000X S DEARBORN,BURGLARY,1
2002,0000X S DEARBORN,CRIMINAL DAMAGE,1
2002,0000X S DEARBORN,DECEPTIVE PRACTICE,13
2002,0000X S DEARBORN,OTHER OFFENSE,2
2002,0000X S DEARBORN,PUBLIC PEACE VIOLATION,1
2002,0000X S DEARBORN,THEFT,17
2002,0000X S DESPLAINES,THEFT,9
2002,0000X S FRANKLIN,DECEPTIVE PRACTICE,1
2002,0000X S FRANKLIN,OTHER OFFENSE,2
2002,0000X S GREEN,THEFT,1
2002,0000X S HALSTED,ASSAULT,1
2002,0000X S HALSTED,BATTERY,2
2002,0000X S HALSTED,CRIMINAL DAMAGE,2
2002,0000X S HALSTED,DECEPTIVE PRACTICE,1
2002,0000X S HALSTED,ROBBERY,1
2002,0000X S HALSTED,SEX OFFENSE,1
2002,0000X S HALSTED,THEFT,10
2002,0000X S HOYNE,ASSAULT,3
2002,0000X S HOYNE,BATTERY,1
2002,0000X S HOYNE,CRIMINAL DAMAGE,2
2002,0000X S HOYNE,OTHER OFFENSE,1
2002,0000X S HOYNE,PROSTITUTION,1
2002,0000X S HOYNE,THEFT,2
2002,0000X S JEFFERSON,MOTOR VEHICLE THEFT,1
2002,0000X S JEFFERSON,THEFT,1
2002,0000X S LA SALLE,ASSAULT,1
2002,0000X S LA SALLE,BATTERY,3
2002,0000X S LA SALLE,BURGLARY,9
2002,0000X S LA SALLE,CRIMINAL DAMAGE,1
2002,0000X S LA SALLE,CRIMINAL TRESPASS,4
2002,0000X S LA SALLE,DECEPTIVE PRACTICE,12
2002,0000X S LA SALLE,MOTOR VEHICLE THEFT,1
2002,0000X S LA SALLE,OTHER OFFENSE,8
2002,0000X S LA SALLE,ROBBERY,1
2002,0000X S LA SALLE,THEFT,13
2002,0000X S LAFLIN,BURGLARY,1
2002,0000X S LAFLIN,THEFT,1
2002,0000X S LAKEFRONT,NARCOTICS,1
2002,0000X S LEAVITT,BATTERY,1
2002,0000X S LEAVITT,CRIMINAL DAMAGE,1
2002,0000X S LEAVITT,PROSTITUTION,3
2002,0000X S LEAVITT,ROBBERY,1
2002,0000X S LEAVITT,THEFT,2
2002,0000X S MICHIGAN,ASSAULT,2
2002,0000X S MICHIGAN,BATTERY,1
2002,0000X S MICHIGAN,BURGLARY,4
2002,0000X S MICHIGAN,CRIM SEXUAL ASSAULT,1
2002,0000X S MICHIGAN,CRIMINAL DAMAGE,2
2002,0000X S MICHIGAN,CRIMINAL TRESPASS,1
2002,0000X S MICHIGAN,MOTOR VEHICLE THEFT,1
2002,0000X S MICHIGAN,OTHER OFFENSE,3
2002,0000X S MICHIGAN,ROBBERY,2
2002,0000X S MICHIGAN,THEFT,9
2002,0000X S MORGAN,MOTOR VEHICLE THEFT,1
2002,0000X S OAKLEY,ASSAULT,2
2002,0000X S OAKLEY,BATTERY,1
2002,0000X S OAKLEY,CRIMINAL DAMAGE,2
2002,0000X S OAKLEY,MOTOR VEHICLE THEFT,1
2002,0000X S OAKLEY,NARCOTICS,1
2002,0000X S OAKLEY,PROSTITUTION,1
2002,0000X S OAKLEY,THEFT,1
2002,0000X S PAULINA,MOTOR VEHICLE THEFT,1
2002,0000X S PAULINA,THEFT,3
2002,0000X S PEORIA,CRIMINAL DAMAGE,1
2002,0000X S RACINE,THEFT,2
2002,0000X S RIVERSIDE,CRIMINAL TRESPASS,1
2002,0000X S RIVERSIDE,DECEPTIVE PRACTICE,6
2002,0000X S RIVERSIDE,THEFT,1
2002,0000X S SANGAMON,CRIMINAL DAMAGE,1
2002,0000X S SANGAMON,THEFT,2
2002,0000X S SEELEY,ASSAULT,1
2002,0000X S SEELEY,BATTERY,1
2002,0000X S STATE,ASSAULT,2
2002,0000X S STATE,BATTERY,3
2002,0000X S STATE,CRIMINAL DAMAGE,4
2002,0000X S STATE,CRIMINAL TRESPASS,6
2002,0000X S STATE,DECEPTIVE PRACTICE,12
2002,0000X S STATE,MOTOR VEHICLE THEFT,1
2002,0000X S STATE,OTHER OFFENSE,7
2002,0000X S STATE,ROBBERY,2
2002,0000X S STATE,THEFT,153
2002,0000X S THROOP,BATTERY,1
2002,0000X S THROOP,BURGLARY,1
2002,0000X S THROOP,CRIMINAL DAMAGE,2
2002,0000X S THROOP,DECEPTIVE PRACTICE,1
2002,0000X S THROOP,THEFT,4
2002,0000X S WABASH,ASSAULT,1
2002,0000X S WABASH,BATTERY,2
2002,0000X S WABASH,CRIMINAL TRESPASS,6
2002,0000X S WABASH,DECEPTIVE PRACTICE,7
2002,0000X S WABASH,MOTOR VEHICLE THEFT,2
2002,0000X S WABASH,NARCOTICS,1
2002,0000X S WABASH,OTHER OFFENSE,2
2002,0000X S WABASH,ROBBERY,2
2002,0000X S WABASH,THEFT,31
2002,0000X S WACKER,ASSAULT,5
2002,0000X S WACKER,DECEPTIVE PRACTICE,5
2002,0000X S WACKER,OTHER OFFENSE,2
2002,0000X S WACKER,THEFT,16
2002,0000X S WELLS,BATTERY,1
2002,0000X S WESTERN,BATTERY,5
2002,0000X S WESTERN,CRIMINAL DAMAGE,1
2002,0000X S WESTERN,DECEPTIVE PRACTICE,2
2002,0000X S WESTERN,MOTOR VEHICLE THEFT,1
2002,0000X S WESTERN,NARCOTICS,9
2002,0000X S WESTERN,OTHER OFFENSE,3
2002,0000X S WESTERN,PROSTITUTION,1
2002,0000X S WESTERN,ROBBERY,2
2002,0000X S WESTERN,THEFT,2
2002,0000X W 15TH,ASSAULT,1
2002,0000X W 15TH,BATTERY,2
2002,0000X W 15TH,CRIMINAL DAMAGE,1
2002,0000X W 15TH,CRIMINAL TRESPASS,1
2002,0000X W 15TH,DECEPTIVE PRACTICE,1
2002,0000X W 15TH,KIDNAPPING,1
2002,0000X W 15TH,OTHER OFFENSE,1
2002,0000X W 16TH,CRIMINAL DAMAGE,1
2002,0000X W 16TH,MOTOR VEHICLE THEFT,1
2002,0000X W 17TH,CRIMINAL DAMAGE,1
2002,0000X W 18TH,OTHER OFFENSE,1
2002,0000X W 18TH,THEFT,1
2002,0000X W 24TH,ASSAULT,4
2002,0000X W 24TH,BATTERY,11
2002,0000X W 24TH,CRIM SEXUAL ASSAULT,1
2002,0000X W 24TH,CRIMINAL DAMAGE,2
2002,0000X W 24TH,CRIMINAL TRESPASS,3
2002,0000X W 24TH,NARCOTICS,4
2002,0000X W 24TH,OTHER OFFENSE,1
2002,0000X W 24TH,THEFT,3
2002,0000X W 26TH,NARCOTICS,2
2002,0000X W 26TH,ROBBERY,1
2002,0000X W 26TH,THEFT,1
2002,0000X W ADAMS,BATTERY,2
2002,0000X W ADAMS,CRIMINAL DAMAGE,1
2002,0000X W ADAMS,CRIMINAL TRESPASS,1
2002,0000X W ADAMS,LIQUOR LAW VIOLATION,1
2002,0000X W ADAMS,MOTOR VEHICLE THEFT,1
2002,0000X W ADAMS,OTHER OFFENSE,1
2002,0000X W ADAMS,PUBLIC PEACE VIOLATION,1
2002,0000X W ADAMS,THEFT,7
2002,0000X W CALHOUN,CRIMINAL DAMAGE,1
2002,0000X W CERMAK,ASSAULT,1
2002,0000X W CERMAK,BATTERY,8
2002,0000X W CERMAK,CRIMINAL DAMAGE,1
2002,0000X W CERMAK,CRIMINAL TRESPASS,4
2002,0000X W CERMAK,MOTOR VEHICLE THEFT,1
2002,0000X W CERMAK,NARCOTICS,1
2002,0000X W CERMAK,OTHER OFFENSE,6
2002,0000X W CERMAK,ROBBERY,2
2002,0000X W CERMAK,THEFT,10
2002,0000X W CERMAK,WEAPONS VIOLATION,1
2002,0000X W CONGRESS,BATTERY,1
2002,0000X W CONGRESS,CRIMINAL TRESPASS,2
2002,0000X W CONGRESS,NARCOTICS,2
2002,0000X W CONGRESS,ROBBERY,1
2002,0000X W CONGRESS,THEFT,2
2002,0000X W CULLERTON,CRIMINAL DAMAGE,1
2002,0000X W CULLERTON,MOTOR VEHICLE THEFT,1
2002,0000X W CULLERTON,NARCOTICS,1
2002,0000X W CULLERTON,THEFT,1
2002,0000X W HARRISON,ASSAULT,1
2002,0000X W HARRISON,CRIMINAL DAMAGE,1
2002,0000X W HARRISON,DECEPTIVE PRACTICE,1
2002,0000X W HARRISON,MOTOR VEHICLE THEFT,1
2002,0000X W HARRISON,THEFT,1
2002,0000X W JACKSON,ASSAULT,2
2002,0000X W JACKSON,BATTERY,9
2002,0000X W JACKSON,BURGLARY,1
2002,0000X W JACKSON,CRIMINAL DAMAGE,2
2002,0000X W JACKSON,CRIMINAL TRESPASS,9
2002,0000X W JACKSON,DECEPTIVE PRACTICE,4
2002,0000X W JACKSON,LIQUOR LAW VIOLATION,1
2002,0000X W JACKSON,OTHER OFFENSE,3
2002,0000X W JACKSON,ROBBERY,5
2002,0000X W JACKSON,THEFT,25
2002,0000X W JACKSON,WEAPONS VIOLATION,1
2002,0000X W LAKE,BATTERY,1
2002,0000X W LAKE,CRIMINAL DAMAGE,1
2002,0000X W LAKE,CRIMINAL TRESPASS,1
2002,0000X W LAKE,DECEPTIVE PRACTICE,3
2002,0000X W LAKE,OTHER OFFENSE,1
2002,0000X W LAKE,ROBBERY,1
2002,0000X W LAKE,THEFT,6
2002,0000X W MADISON,ASSAULT,2
2002,0000X W MADISON,BATTERY,3
2002,0000X W MADISON,CRIMINAL DAMAGE,1
2002,0000X W MADISON,CRIMINAL TRESPASS,1
2002,0000X W MADISON,DECEPTIVE PRACTICE,6
2002,0000X W MADISON,INTIMIDATION,1
2002,0000X W MADISON,MOTOR VEHICLE THEFT,1
2002,0000X W MADISON,OTHER OFFENSE,3
2002,0000X W MADISON,ROBBERY,2
2002,0000X W MADISON,THEFT,17
2002,0000X W MONROE,ASSAULT,1
2002,0000X W MONROE,BATTERY,2
2002,0000X W MONROE,CRIMINAL TRESPASS,1
2002,0000X W MONROE,DECEPTIVE PRACTICE,8
2002,0000X W MONROE,MOTOR VEHICLE THEFT,1
2002,0000X W MONROE,OTHER OFFENSE,7
2002,0000X W MONROE,PUBLIC PEACE VIOLATION,1
2002,0000X W MONROE,ROBBERY,1
2002,0000X W MONROE,THEFT,29
2002,0000X W POLK,BURGLARY,2
2002,0000X W POLK,CRIMINAL DAMAGE,1
2002,0000X W POLK,CRIMINAL TRESPASS,1
2002,0000X W POLK,DECEPTIVE PRACTICE,1
2002,0000X W POLK,INTERFERENCE WITH PUBLIC OFFICER,1
2002,0000X W POLK,MOTOR VEHICLE THEFT,2
2002,0000X W POLK,NARCOTICS,1
2002,0000X W POLK,THEFT,12
2002,0000X W RANDOLPH,ASSAULT,16
2002,0000X W RANDOLPH,BATTERY,4
2002,0000X W RANDOLPH,CRIMINAL DAMAGE,4
2002,0000X W RANDOLPH,CRIMINAL TRESPASS,4
2002,0000X W RANDOLPH,DECEPTIVE PRACTICE,1
2002,0000X W RANDOLPH,NARCOTICS,1
2002,0000X W RANDOLPH,OTHER OFFENSE,2
2002,0000X W RANDOLPH,THEFT,9
2002,0000X W ROOSEVELT,ASSAULT,2
2002,0000X W ROOSEVELT,OTHER OFFENSE,3
2002,0000X W ROOSEVELT,ROBBERY,2
2002,0000X W SOUTH WATER MARKET,BATTERY,1
2002,0000X W SOUTH WATER MARKET,CRIMINAL DAMAGE,3
2002,0000X W SOUTH WATER MARKET,DECEPTIVE PRACTICE,2
2002,0000X W SOUTH WATER MARKET,MOTOR VEHICLE THEFT,2
2002,0000X W SOUTH WATER MARKET,NARCOTICS,1
2002,0000X W SOUTH WATER MARKET,THEFT,8
2002,0000X W VAN BUREN,ASSAULT,2
2002,0000X W VAN BUREN,BATTERY,3
2002,0000X W VAN BUREN,CRIM SEXUAL ASSAULT,1
2002,0000X W VAN BUREN,CRIMINAL DAMAGE,1
2002,0000X W VAN BUREN,CRIMINAL TRESPASS,1
2002,0000X W VAN BUREN,OTHER OFFENSE,1
2002,0000X W VAN BUREN,ROBBERY,1
2002,0000X W VAN BUREN,THEFT,6
2002,0000X W WACKER,ASSAULT,2
2002,0000X W WACKER,BATTERY,3
2002,0000X W WACKER,CRIMINAL DAMAGE,2
2002,0000X W WACKER,CRIMINAL TRESPASS,9
2002,0000X W WACKER,DECEPTIVE PRACTICE,7
2002,0000X W WACKER,MOTOR VEHICLE THEFT,2
2002,0000X W WACKER,OTHER OFFENSE,7
2002,0000X W WACKER,THEFT,41
2002,0000X W WASHINGTON,ASSAULT,35
2002,0000X W WASHINGTON,BATTERY,15
2002,0000X W WASHINGTON,CRIM SEXUAL ASSAULT,1
2002,0000X W WASHINGTON,CRIMINAL DAMAGE,3
2002,0000X W WASHINGTON,CRIMINAL TRESPASS,1
2002,0000X W WASHINGTON,DECEPTIVE PRACTICE,9
2002,0000X W WASHINGTON,INTIMIDATION,1
2002,0000X W WASHINGTON,MOTOR VEHICLE THEFT,1
2002,0000X W WASHINGTON,NARCOTICS,4
2002,0000X W WASHINGTON,OTHER OFFENSE,12
2002,0000X W WASHINGTON,PUBLIC PEACE VIOLATION,9
2002,0000X W WASHINGTON,ROBBERY,1
2002,0000X W WASHINGTON,SEX OFFENSE,3
2002,0000X W WASHINGTON,THEFT,40
2002,001XX E 13TH,THEFT,1
2002,001XX E 14TH,DECEPTIVE PRACTICE,1
2002,001XX E 16TH,THEFT,1
2002,001XX E 18TH,OTHER OFFENSE,2
2002,001XX E 18TH,THEFT,1
2002,001XX E 23RD,MOTOR VEHICLE THEFT,1
2002,001XX E 23RD,THEFT,4
2002,001XX E 24TH,ASSAULT,1
2002,001XX E 24TH,BATTERY,1
2002,001XX E 24TH,MOTOR VEHICLE THEFT,1
2002,001XX E 24TH,OTHER OFFENSE,2
2002,001XX E 25TH,THEFT,1
2002,001XX E 26TH,THEFT,1
2002,001XX E BALBO,INTERFERENCE WITH PUBLIC OFFICER,1
2002,001XX E CERMAK,ROBBERY,1
2002,001XX E CONGRESS,BATTERY,3
2002,001XX E CONGRESS,WEAPONS VIOLATION,1
2002,001XX E CULLERTON,CRIMINAL DAMAGE,1
2002,001XX E CULLERTON,MOTOR VEHICLE THEFT,1
2002,001XX E CULLERTON,OTHER OFFENSE,1
2002,001XX E CULLERTON,THEFT,2
2002,001XX E JACKSON,DECEPTIVE PRACTICE,1
2002,001XX E JACKSON,THEFT,1
2002,001XX E LAKE,DECEPTIVE PRACTICE,2
2002,001XX E LAKE,THEFT,1
2002,001XX E MONROE,BATTERY,4
2002,001XX E MONROE,NARCOTICS,1
2002,001XX E MONROE,SEX OFFENSE,1
2002,001XX E MONROE,THEFT,6
2002,001XX E RANDOLPH,ASSAULT,1
2002,001XX E RANDOLPH,BATTERY,4
2002,001XX E RANDOLPH,CRIMINAL TRESPASS,1
2002,001XX E RANDOLPH,DECEPTIVE PRACTICE,5
2002,001XX E RANDOLPH,KIDNAPPING,1
2002,001XX E RANDOLPH,LIQUOR LAW VIOLATION,1
2002,001XX E RANDOLPH,PUBLIC PEACE VIOLATION,1
2002,001XX E RANDOLPH,THEFT,12
2002,001XX E ROOSEVELT,THEFT,1
2002,001XX E SOUTH WATER,ASSAULT,1
2002,001XX E SOUTH WATER,BATTERY,1
2002,001XX E SOUTH WATER,NARCOTICS,1
2002,001XX E WACKER,ASSAULT,3
2002,001XX E WACKER,BATTERY,8
2002,001XX E WACKER,BURGLARY,1
2002,001XX E WACKER,CRIMINAL DAMAGE,2
2002,001XX E WACKER,CRIMINAL TRESPASS,15
2002,001XX E WACKER,DECEPTIVE PRACTICE,13
2002,001XX E WACKER,MOTOR VEHICLE THEFT,3
2002,001XX E WACKER,NARCOTICS,2
2002,001XX E WACKER,OTHER OFFENSE,6
2002,001XX E WACKER,PROSTITUTION,1
2002,001XX E WACKER,PUBLIC PEACE VIOLATION,2
2002,001XX E WACKER,SEX OFFENSE,2
2002,001XX E WACKER,THEFT,82
2002,001XX N ABERDEEN,ASSAULT,1
2002,001XX N ABERDEEN,MOTOR VEHICLE THEFT,2
2002,001XX N ABERDEEN,THEFT,2
2002,001XX N ADA,ASSAULT,1
2002,001XX N ADA,MOTOR VEHICLE THEFT,1
2002,001XX N ADA,THEFT,2
2002,001XX N ASHLAND,ARSON,1
2002,001XX N ASHLAND,BATTERY,3
2002,001XX N ASHLAND,CRIMINAL DAMAGE,1
2002,001XX N ASHLAND,MOTOR VEHICLE THEFT,3
2002,001XX N ASHLAND,NARCOTICS,2
2002,001XX N ASHLAND,ROBBERY,2
2002,001XX N ASHLAND,THEFT,7
2002,001XX N CAMPBELL,BATTERY,1
2002,001XX N CAMPBELL,CRIMINAL DAMAGE,2
2002,001XX N CAMPBELL,ROBBERY,1
2002,001XX N CANAL,ASSAULT,2
2002,001XX N CANAL,BATTERY,2
2002,001XX N CANAL,DECEPTIVE PRACTICE,3
2002,001XX N CANAL,OTHER OFFENSE,4
2002,001XX N CANAL,THEFT,9
2002,001XX N CARPENTER,CRIMINAL DAMAGE,1
2002,001XX N CARPENTER,CRIMINAL TRESPASS,1
2002,001XX N CARPENTER,MOTOR VEHICLE THEFT,2
2002,001XX N CARPENTER,OTHER OFFENSE,2
2002,001XX N CARPENTER,THEFT,4
2002,001XX N CLARK,ASSAULT,7
2002,001XX N CLARK,BATTERY,4
2002,001XX N CLARK,DECEPTIVE PRACTICE,3
2002,001XX N CLARK,OTHER OFFENSE,5
2002,001XX N CLARK,STALKING,1
2002,001XX N CLARK,THEFT,22
2002,001XX N CLINTON,BATTERY,1
2002,001XX N CLINTON,DECEPTIVE PRACTICE,2
2002,001XX N CLINTON,MOTOR VEHICLE THEFT,1
2002,001XX N CLINTON,THEFT,4
2002,001XX N COLUMBUS,ASSAULT,1
2002,001XX N COLUMBUS,BATTERY,1
2002,001XX N COLUMBUS,THEFT,2
2002,001XX N DAMEN,BATTERY,1
2002,001XX N DAMEN,CRIMINAL DAMAGE,3
2002,001XX N DAMEN,NARCOTICS,1
2002,001XX N DAMEN,THEFT,1
2002,001XX N DEARBORN,ASSAULT,2
2002,001XX N DEARBORN,BATTERY,2
2002,001XX N DEARBORN,CRIMINAL DAMAGE,5
2002,001XX N DEARBORN,CRIMINAL TRESPASS,8
2002,001XX N DEARBORN,DECEPTIVE PRACTICE,2
2002,001XX N DEARBORN,HOMICIDE,1
2002,001XX N DEARBORN,NARCOTICS,4
2002,001XX N DEARBORN,OTHER OFFENSE,1
2002,001XX N DEARBORN,ROBBERY,1
2002,001XX N DEARBORN,SEX OFFENSE,3
2002,001XX N DEARBORN,THEFT,37
2002,001XX N DEARBORN,WEAPONS VIOLATION,1
2002,001XX N DESPLAINES,BATTERY,1
2002,001XX N DESPLAINES,CRIMINAL TRESPASS,1
2002,001XX N DESPLAINES,INTIMIDATION,1
2002,001XX N DESPLAINES,OTHER OFFENSE,3
2002,001XX N DESPLAINES,PUBLIC PEACE VIOLATION,1
2002,001XX N DESPLAINES,THEFT,2
2002,001XX N ELIZABETH,ROBBERY,1
2002,001XX N FRANKLIN,BURGLARY,2
2002,001XX N FRANKLIN,CRIMINAL DAMAGE,2
2002,001XX N FRANKLIN,DECEPTIVE PRACTICE,3
2002,001XX N FRANKLIN,THEFT,13
2002,001XX N GARLAND,THEFT,1
2002,001XX N GREEN,ASSAULT,1
2002,001XX N GREEN,BATTERY,1
2002,001XX N GREEN,CRIM SEXUAL ASSAULT,1
2002,001XX N GREEN,CRIMINAL DAMAGE,5
2002,001XX N GREEN,CRIMINAL TRESPASS,1
2002,001XX N GREEN,MOTOR VEHICLE THEFT,2
2002,001XX N GREEN,THEFT,4
2002,001XX N HALSTED,ASSAULT,2
2002,001XX N HALSTED,BATTERY,2
2002,001XX N HALSTED,CRIMINAL DAMAGE,2
2002,001XX N HALSTED,OBSCENITY,1
2002,001XX N HALSTED,OTHER OFFENSE,2
2002,001XX N HALSTED,THEFT,5
2002,001XX N HARBOR,ASSAULT,1
2002,001XX N HARBOR,BATTERY,2
2002,001XX N HARBOR,BURGLARY,1
2002,001XX N HARBOR,CRIMINAL DAMAGE,2
2002,001XX N HARBOR,CRIMINAL TRESPASS,1
2002,001XX N HARBOR,DECEPTIVE PRACTICE,6
2002,001XX N HARBOR,MOTOR VEHICLE THEFT,2
2002,001XX N HARBOR,OTHER OFFENSE,8
2002,001XX N HARBOR,PUBLIC PEACE VIOLATION,1
2002,001XX N HARBOR,ROBBERY,1
2002,001XX N HARBOR,STALKING,1
2002,001XX N HARBOR,THEFT,11
2002,001XX N HERMITAGE,PROSTITUTION,1
2002,001XX N HOYNE,ASSAULT,4
2002,001XX N HOYNE,BATTERY,4
2002,001XX N HOYNE,CRIMINAL DAMAGE,1
2002,001XX N HOYNE,NARCOTICS,5
2002,001XX N HOYNE,OTHER OFFENSE,2
2002,001XX N HOYNE,THEFT,6
2002,001XX N HOYNE,WEAPONS VIOLATION,2
2002,001XX N JEFFERSON,CRIMINAL DAMAGE,1
2002,001XX N JEFFERSON,DECEPTIVE PRACTICE,1
2002,001XX N JEFFERSON,NARCOTICS,1
2002,001XX N JEFFERSON,THEFT,17
2002,001XX N LA SALLE,ASSAULT,3
2002,001XX N LA SALLE,BATTERY,6
2002,001XX N LA SALLE,BURGLARY,4
2002,001XX N LA SALLE,CRIMINAL DAMAGE,6
2002,001XX N LA SALLE,DECEPTIVE PRACTICE,16
2002,001XX N LA SALLE,INTERFERENCE WITH PUBLIC OFFICER,1
2002,001XX N LA SALLE,INTIMIDATION,3
2002,001XX N LA SALLE,NARCOTICS,1
2002,001XX N LA SALLE,OTHER OFFENSE,14
2002,001XX N LA SALLE,PUBLIC PEACE VIOLATION,2
2002,001XX N LA SALLE,ROBBERY,1
2002,001XX N LA SALLE,THEFT,39
2002,001XX N LAKE SHORE DR,NARCOTICS,1
2002,001XX N LAKE SHORE DR,THEFT,1
2002,001XX N LAKEFRONT,CRIMINAL DAMAGE,1
2002,001XX N LAKEFRONT,THEFT,1
2002,001XX N LEAVITT,CRIMINAL DAMAGE,12
2002,001XX N LEAVITT,CRIMINAL TRESPASS,7
2002,001XX N LEAVITT,NARCOTICS,3
2002,001XX N LEAVITT,OTHER OFFENSE,1
2002,001XX N LEAVITT,ROBBERY,1
2002,001XX N LEAVITT,THEFT,2
2002,001XX N LEAVITT,WEAPONS VIOLATION,1
2002,001XX N MAY,CRIMINAL DAMAGE,1
2002,001XX N MAY,CRIMINAL TRESPASS,1
2002,001XX N MAY,THEFT,1
2002,001XX N MICHIGAN,ASSAULT,3
2002,001XX N MICHIGAN,BATTERY,6
2002,001XX N MICHIGAN,BURGLARY,2
2002,001XX N MICHIGAN,CRIMINAL DAMAGE,7
2002,001XX N MICHIGAN,CRIMINAL TRESPASS,1
2002,001XX N MICHIGAN,DECEPTIVE PRACTICE,9
2002,001XX N MICHIGAN,NARCOTICS,1
2002,001XX N MICHIGAN,OTHER OFFENSE,6
2002,001XX N MICHIGAN,PUBLIC PEACE VIOLATION,1
2002,001XX N MICHIGAN,ROBBERY,3
2002,001XX N MICHIGAN,SEX OFFENSE,2
2002,001XX N MICHIGAN,THEFT,25
2002,001XX N MORGAN,ROBBERY,1
2002,001XX N MORGAN,THEFT,3
2002,001XX N OAKLEY,ASSAULT,1
2002,001XX N OAKLEY,BATTERY,2
2002,001XX N OAKLEY,CRIMINAL DAMAGE,1
2002,001XX N OAKLEY,NARCOTICS,1
2002,001XX N OAKLEY,PROSTITUTION,1
2002,001XX N OAKLEY,THEFT,1
2002,001XX N OGDEN,THEFT,3
2002,001XX N PAULINA,NARCOTICS,1
2002,001XX N PAULINA,THEFT,2
2002,001XX N PEORIA,BATTERY,1
2002,001XX N PEORIA,OTHER OFFENSE,1
2002,001XX N PEORIA,THEFT,5
2002,001XX N RACINE,ASSAULT,2
2002,001XX N RACINE,BATTERY,3
2002,001XX N RACINE,CRIMINAL DAMAGE,2
2002,001XX N RACINE,DECEPTIVE PRACTICE,1
2002,001XX N RACINE,MOTOR VEHICLE THEFT,1
2002,001XX N RACINE,OTHER OFFENSE,1
2002,001XX N RACINE,THEFT,4
2002,001XX N RANDOLPH ST,THEFT,1
2002,001XX N RIVERSIDE,MOTOR VEHICLE THEFT,1
2002,001XX N RIVERSIDE,OTHER OFFENSE,1
2002,001XX N RIVERSIDE,THEFT,2
2002,001XX N SANGAMON,ASSAULT,4
2002,001XX N SANGAMON,BATTERY,2
2002,001XX N SANGAMON,CRIMINAL DAMAGE,2
2002,001XX N SANGAMON,DECEPTIVE PRACTICE,1
2002,001XX N SANGAMON,OTHER OFFENSE,6
2002,001XX N SANGAMON,PUBLIC PEACE VIOLATION,1
2002,001XX N SANGAMON,STALKING,1
2002,001XX N SANGAMON,THEFT,13
2002,001XX N STATE,ASSAULT,10
2002,001XX N STATE,BATTERY,28
2002,001XX N STATE,BURGLARY,3
2002,001XX N STATE,CRIM SEXUAL ASSAULT,1
2002,001XX N STATE,CRIMINAL DAMAGE,7
2002,001XX N STATE,CRIMINAL TRESPASS,44
2002,001XX N STATE,DECEPTIVE PRACTICE,53
2002,001XX N STATE,LIQUOR LAW VIOLATION,2
2002,001XX N STATE,NARCOTICS,14
2002,001XX N STATE,OTHER OFFENSE,10
2002,001XX N STATE,PUBLIC PEACE VIOLATION,4
2002,001XX N STATE,ROBBERY,4
2002,001XX N STATE,SEX OFFENSE,1
2002,001XX N STATE,THEFT,358
2002,001XX N STATE,WEAPONS VIOLATION,2
2002,001XX N STETSON,OTHER OFFENSE,1
2002,001XX N STETSON,THEFT,1
2002,001XX N TALMAN,CRIMINAL TRESPASS,1
2002,001XX N WABASH,ASSAULT,5
2002,001XX N WABASH,BATTERY,2
2002,001XX N WABASH,CRIMINAL DAMAGE,3
2002,001XX N WABASH,DECEPTIVE PRACTICE,4
2002,001XX N WABASH,NARCOTICS,1
2002,001XX N WABASH,OTHER OFFENSE,3
2002,001XX N WABASH,ROBBERY,1
2002,001XX N WABASH,THEFT,40
2002,001XX N WACKER,ASSAULT,1
2002,001XX N WACKER,BATTERY,2
2002,001XX N WACKER,BURGLARY,2
2002,001XX N WACKER,CRIMINAL DAMAGE,2
2002,001XX N WACKER,CRIMINAL TRESPASS,1
2002,001XX N WACKER,DECEPTIVE PRACTICE,2
2002,001XX N WACKER,OTHER OFFENSE,5
2002,001XX N WACKER,THEFT,12
2002,001XX N WACKER RAMP,THEFT,1
2002,001XX N WASHINGTON BL,BATTERY,1
2002,001XX N WELLS,ASSAULT,1
2002,001XX N WELLS,BATTERY,2
2002,001XX N WELLS,CRIMINAL DAMAGE,9
2002,001XX N WELLS,CRIMINAL TRESPASS,1
2002,001XX N WELLS,DECEPTIVE PRACTICE,10
2002,001XX N WELLS,MOTOR VEHICLE THEFT,2
2002,001XX N WELLS,NARCOTICS,1
2002,001XX N WELLS,THEFT,22
2002,001XX N WESTERN,ASSAULT,3
2002,001XX N WESTERN,BATTERY,3
2002,001XX N WESTERN,CRIMINAL DAMAGE,3
2002,001XX N WESTERN,DECEPTIVE PRACTICE,2
2002,001XX N WESTERN,MOTOR VEHICLE THEFT,2
2002,001XX N WESTERN,NARCOTICS,2
2002,001XX N WESTERN,OTHER OFFENSE,1
2002,001XX N WESTERN,PROSTITUTION,1
2002,001XX N WESTERN,ROBBERY,10
2002,001XX N WESTERN,THEFT,8
2002,001XX N WOLCOTT,MOTOR VEHICLE THEFT,1
2002,001XX N WOOD,BATTERY,1
2002,001XX S ASHLAND,ASSAULT,2
2002,001XX S ASHLAND,BATTERY,1
